chr pos between within.both pubescens formosa
Chr_02 6185000 0.161692186 0.134263979 0.128902768 0.13962519
Chr_02 6190000 0.1443210684 0.1231380225 0.110767193 0.135508852
Chr_02 6195000 0.1223005592 0.100537956 0.09980505 0.101270862
Chr_02 6200000 0.16909251 0.1151011925 0.115286291 0.114916094
Chr_02 6205000 0.1903418048 0.124778912 0.118102073 0.131455751
Chr_02 6210000 0.1550725128 0.1157532435 0.090893949 0.140612538
Chr_02 6215000 0.1290151332 0.1053043085 0.075835088 0.134773529
Chr_02 6220000 0.129592164 0.102757813 0.079956463 0.125559163
Chr_02 6225000 0.1391704552 0.096756227 0.084732991 0.108779463
Chr_02 6230000 0.1186428904 0.092942702 0.072865756 0.113019648
Chr_02 6235000 0.1111477088 0.091888466 0.069799803 0.113977129
Chr_02 6240000 0.0914942884 0.08259091 0.089409311 0.075772509
Chr_02 6245000 0.077064474 0.068519706 0.088811292 0.04822812
Chr_02 6250000 0.1033468452 0.084234432 0.077990359 0.090478505
Chr_02 6255000 0.1297597444 0.107424526 0.100176677 0.114672375
Chr_02 6260000 0.127657302 0.1025735545 0.093120205 0.112026904
Chr_02 6265000 0.1364994244 0.103949223 0.085811554 0.122086892
Chr_02 6270000 0.153627434 0.106003412 0.094730498 0.117276326
Chr_02 6275000 0.1420880764 0.0978308475 0.086045587 0.109616108
Chr_02 6280000 0.1365807504 0.1005767325 0.07981805 0.121335415
Chr_02 6285000 0.1496256308 0.1063395235 0.091703594 0.120975453
Chr_02 6290000 0.1580480576 0.103105575 0.085051626 0.121159524
Chr_02 6295000 0.1607672444 0.116070187 0.077705378 0.154434996
Chr_02 6300000 0.1435342848 0.117234773 0.090075445 0.144394101
Chr_02 6305000 0.1380889152 0.1188973645 0.090672921 0.147121808
Chr_02 6310000 0.158753324 0.1225217385 0.088300043 0.156743434
Chr_02 6315000 0.1413895416 0.100318491 0.080114386 0.120522596
Chr_02 6320000 0.12626244 0.095445508 0.071469045 0.119421971
Chr_02 6325000 0.1275035964 0.094249367 0.065281847 0.123216887
Chr_02 6330000 0.1558534392 0.104341118 0.088007112 0.120675124
Chr_02 6335000 0.1418280628 0.096416745 0.079870833 0.112962657
Chr_02 6340000 0.127896124 0.091402481 0.076347831 0.106457131
Chr_02 6345000 0.1426721204 0.1178603405 0.112962235 0.122758446
Chr_02 6350000 0.1400394228 0.111406844 0.101101719 0.121711969
Chr_02 6355000 0.1197247656 0.0951867885 0.086324551 0.104049026
Chr_02 6360000 0.1144399388 0.091522744 0.081891128 0.10115436
Chr_02 6365000 0.120517454 0.0867511045 0.065805953 0.107696256
Chr_02 6370000 0.1247852312 0.0885781945 0.065484243 0.111672146
Chr_02 6375000 0.121000776 0.1058507535 0.13623618 0.075465327
Chr_02 6380000 0.1389740928 0.117519632 0.180420987 0.054618277
Chr_02 6385000 0.095171058 0.0694481035 0.059545951 0.079350256
Chr_02 6390000 0.1037284508 0.0877950865 0.075270712 0.100319461
Chr_02 6395000 0.1142425836 0.1111659275 0.108866184 0.113465671
Chr_02 6400000 0.1371886188 0.096717632 0.089973875 0.103461389
Chr_02 6405000 0.155027198 0.095921219 0.085767535 0.106074903
Chr_02 6410000 0.2081441316 0.155065149 0.143776972 0.166353326
Chr_02 6415000 0.1238947076 0.101555524 0.088105458 0.11500559
Chr_02 6420000 0.1136350588 0.09298555 0.082604448 0.103366652
Chr_02 6425000 0.1387354772 0.101044882 0.091878781 0.110210983
Chr_02 6430000 0.1384596584 0.0964614485 0.077272576 0.115650321
Chr_02 6435000 0.1916442368 0.118985282 0.088213178 0.149757386
Chr_02 6440000 0.168975242 0.129266424 0.112251947 0.146280901
Chr_02 6445000 0.1925986884 0.12767806 0.109940775 0.145415345
Chr_02 6450000 0.213422758 0.12445142 0.101837795 0.147065045
Chr_02 6455000 0.1219299596 0.0913628325 0.082936111 0.099789554
Chr_02 6460000 0.1088237976 0.0832410645 0.075770615 0.090711514
Chr_02 6465000 0.114613098 0.083213062 0.07548062 0.090945504
Chr_02 6470000 0.1536312808 0.103801289 0.096446271 0.111156307
Chr_02 6475000 0.1922474356 0.1034501535 0.081746386 0.125153921
Chr_02 6480000 0.1735888776 0.096431576 0.065162143 0.127701009
Chr_02 6485000 0.1509754848 0.0936839345 0.076913524 0.110454345
Chr_02 6490000 0.1699872428 0.102091325 0.085039195 0.119143455
Chr_02 6495000 0.1874806068 0.111045334 0.082603747 0.139486921
Chr_02 6500000 0.1936596928 0.115078064 0.085514608 0.14464152
Chr_02 6505000 0.1792893624 0.123318218 0.091518334 0.155118102
Chr_02 6510000 0.1428136364 0.1055843265 0.084257334 0.126911319
Chr_02 6515000 0.1281788716 0.1057046235 0.101315767 0.11009348
Chr_02 6520000 0.1319292032 0.112074445 0.106533727 0.117615163
Chr_02 6525000 0.1715446288 0.1283861895 0.103122726 0.153649653
Chr_02 6530000 0.1942514408 0.11256259 0.09546224 0.12966294
Chr_02 6535000 0.1684927804 0.0981591255 0.090920295 0.105397956
Chr_02 6540000 0.1631168848 0.1057890425 0.09564544 0.115932645
Chr_02 6545000 0.1868189976 0.110868337 0.089603424 0.13213325
Chr_02 6550000 0.1888986664 0.1033873675 0.084184403 0.122590332
Chr_02 6555000 0.1239465408 0.0801396485 0.123633754 0.036645543
Chr_02 6560000 0 0 0 0
Chr_02 6570000 0 0 0 0
Chr_02 6575000 0.123680826 0.0872875085 0.062253371 0.112321646
Chr_02 6580000 0.2445291332 0.115702407 0.069609087 0.161795727
Chr_02 6585000 0.2001138304 0.1117433745 0.075978407 0.147508342
Chr_02 6590000 0.1705284512 0.1103747985 0.085365111 0.135384486
Chr_02 6595000 0.2032608356 0.108603681 0.082591476 0.134615886
Chr_02 6600000 0.2193745196 0.1095019175 0.088346481 0.130657354
Chr_02 6605000 0.1456449104 0.094114923 0.090387386 0.09784246
Chr_02 6610000 0.1003723348 0.080940161 0.079815465 0.082064857
Chr_02 6615000 0.1170203848 0.095790945 0.08535972 0.10622217
Chr_02 6620000 0.1893846032 0.1300677245 0.094925992 0.165209457
Chr_02 6625000 0.2794249028 0.117611745 0.090370977 0.144852513
Chr_02 6630000 0.2436541232 0.1224882755 0.087445941 0.15753061
Chr_02 6635000 0.2050953108 0.1122604825 0.085799423 0.138721542
Chr_02 6640000 0.18133772 0.1093632325 0.096208949 0.122517516
Chr_02 6645000 0.1503044012 0.1161536515 0.098928995 0.133378308
Chr_02 6650000 0.147939866 0.114642286 0.08905049 0.140234082
Chr_02 6655000 0 0 0 0
Chr_02 6660000 0.329148476 0.128448806 0.096642418 0.160255194
Chr_02 6665000 0.4307204404 0.1217315995 0.099177729 0.14428547
Chr_02 6670000 0.3951118088 0.110565958 0.092018903 0.129113013
Chr_02 6675000 0.225726472 0.090184285 0.085546495 0.094822075
Chr_02 6680000 0.2702645888 0.0960708185 0.09945216 0.092689477
Chr_02 6685000 0.24733469 0.1096708385 0.111848833 0.107492844
Chr_02 6690000 0.2630200412 0.0975681935 0.091377734 0.103758653
Chr_02 6695000 0.1985451104 0.10253206 0.092823127 0.112240993
Chr_02 6700000 0.1615956552 0.105899428 0.095114594 0.116684262
Chr_02 6705000 0.1686919544 0.085593751 0.071064763 0.100122739
Chr_02 6710000 0.1607369316 0.090971662 0.075872571 0.106070753
Chr_02 6715000 0.1351516824 0.0975237735 0.086007582 0.109039965
Chr_02 6720000 0.119790962 0.0850427585 0.084725216 0.085360301
Chr_02 6725000 0.1526227528 0.085524799 0.08827739 0.082772208
Chr_02 6730000 0.1915596712 0.0984806945 0.091651031 0.105310358
Chr_02 6735000 0.1445080012 0.1124763345 0.085773167 0.139179502
Chr_02 6740000 0.1443388532 0.116269104 0.088487271 0.144050937
Chr_02 6745000 0.1482400032 0.104296483 0.087161373 0.121431593
Chr_02 6750000 0.1401790924 0.0933525985 0.072222612 0.114482585
Chr_02 6755000 0.1110444948 0.084742011 0.068270155 0.101213867
Chr_02 6760000 0.0950751848 0.08540617 0.065626837 0.105185503
Chr_02 6765000 0.110824576 0.1004257475 0.076287604 0.124563891
Chr_02 6770000 0.1535161052 0.116743455 0.11096169 0.12252522
Chr_02 6775000 0.1862237752 0.117632959 0.102225439 0.133040479
Chr_02 6780000 0.1945761636 0.1251549555 0.119442716 0.130867195
Chr_02 6785000 0.1931707368 0.1187214105 0.123956323 0.113486498
Chr_02 6790000 0.1722992004 0.109588874 0.10109947 0.118078278
Chr_02 6795000 0.1636103772 0.104188682 0.084306717 0.124070647
Chr_02 6800000 0.1834404732 0.1133339675 0.086617483 0.140050452
Chr_02 6805000 0.2097527684 0.130288489 0.106577269 0.153999709
Chr_02 6810000 0.2814852048 0.1495544375 0.140784706 0.158324169
Chr_02 6815000 0.2852388232 0.15734271 0.13980664 0.17487878
Chr_02 6820000 0.1744568232 0.1175456665 0.102353193 0.13273814
Chr_02 6825000 0.1810718332 0.113075316 0.093801781 0.132348851
Chr_02 6830000 0.2050344344 0.119861358 0.088345606 0.15137711
Chr_02 6835000 0.1451925204 0.1135084445 0.127215388 0.099801501
Chr_02 6840000 0.1333815152 0.109686929 0.105211383 0.114162475
Chr_02 6845000 0.1289440512 0.104845832 0.09789387 0.111797794
Chr_02 6850000 0.2327403728 0.1108792245 0.090266067 0.131492382
Chr_02 6855000 0.225962904 0.1079098485 0.090179487 0.12564021
Chr_02 6860000 0.1796777412 0.1105955765 0.088785211 0.132405942
Chr_02 6865000 0.192255004 0.112909351 0.092945156 0.132873546
Chr_02 6870000 0.2063694932 0.1195829635 0.107383726 0.131782201
Chr_02 6875000 0.1827015444 0.1161055545 0.102820092 0.129391017
Chr_02 6880000 0.1813584248 0.104799547 0.088899737 0.120699357
Chr_02 6885000 0.180152694 0.111591653 0.092903323 0.130279983
Chr_02 6890000 0.199629452 0.1114611605 0.086232658 0.136689663
Chr_02 6895000 0.1942239128 0.1042399495 0.081603682 0.126876217
Chr_02 6900000 0.1606659296 0.109344735 0.091630586 0.127058884
Chr_02 6905000 0.150471384 0.1238627675 0.086651884 0.161073651
Chr_02 6910000 0.1366939284 0.110192431 0.081576876 0.138807986
Chr_02 6915000 0.1276831432 0.111109859 0.102318999 0.119900719
Chr_02 6920000 0.1184759756 0.103916025 0.098966473 0.108865577
Chr_02 6925000 0.0994949684 0.091620651 0.092496205 0.090745097
Chr_02 6930000 0.1080817324 0.0963460045 0.098019724 0.094672285
Chr_02 6935000 0.1269049736 0.1139638025 0.118649867 0.109277738
Chr_02 6940000 0.1289265812 0.1155948745 0.108920112 0.122269637
Chr_02 6945000 0.1503466724 0.130003668 0.110989437 0.149017899
Chr_02 6950000 0.1297139144 0.116309779 0.110751166 0.121868392
Chr_02 6955000 0.1545540632 0.1008247215 0.090164469 0.111484974
Chr_02 6960000 0.1609176864 0.091160881 0.093538485 0.088783277
Chr_02 6965000 0.1557931044 0.092775579 0.096697187 0.088853971
Chr_02 6970000 0.15291486 0.0959698415 0.099964067 0.091975616
Chr_02 6975000 0.1302290028 0.094435833 0.07982366 0.109048006
Chr_02 6980000 0.1542245036 0.1008811765 0.069138957 0.132623396
Chr_02 6985000 0 0 0 0
Chr_02 6990000 0.1510004956 0.1101620995 0.133311669 0.08701253
Chr_02 6995000 0.1003407336 0.078372991 0.074989879 0.081756103
Chr_02 7000000 0.109285102 0.088297156 0.077883072 0.09871124
Chr_02 7005000 0.1379428628 0.0941046195 0.083189879 0.10501936
Chr_02 7010000 0.2143755764 0.1045631795 0.100587451 0.108538908
Chr_02 7015000 0.2421175284 0.115692938 0.111858991 0.119526885
Chr_02 7020000 0.0995412996 0.110163494 0.126526421 0.093800567
Chr_02 7025000 0.1003460824 0.1074423315 0.126756082 0.088128581
Chr_02 7030000 0.1336936696 0.1300679975 0.110968288 0.149167707
Chr_02 7035000 0.1094581868 0.108980896 0.103069517 0.114892275
Chr_02 7040000 0.1055660392 0.105329666 0.102555348 0.108103984
Chr_02 7045000 0 0 0 0
Chr_02 7050000 0.0668862968 0.06926277 0.087971713 0.050553827
Chr_02 7055000 0.0666797536 0.068595368 0.083683439 0.053507297
Chr_02 7060000 0.19462468 0.1173783845 0.119438286 0.115318483
Chr_02 7065000 0.1756942332 0.1109331715 0.109532907 0.112333436
Chr_02 7070000 0.1461460764 0.1070532965 0.090754695 0.123351898
Chr_02 7075000 0.1333057248 0.1117339785 0.086398824 0.137069133
Chr_02 7080000 0.1234075692 0.10600131 0.082373637 0.129628983
Chr_02 7085000 0.1336050732 0.1176085685 0.087946534 0.147270603
Chr_02 7090000 0.1338160664 0.1161604165 0.08911326 0.143207573
Chr_02 7095000 0.0900672744 0.0746491405 0.061827911 0.08747037
Chr_02 7100000 0.0802894128 0.064154217 0.057064857 0.071243577
Chr_02 7105000 0.1222825372 0.1035894095 0.085373232 0.121805587
Chr_02 7110000 0.1346049832 0.112126967 0.092758095 0.131495839
Chr_02 7115000 0.16517397 0.118316451 0.098281077 0.138351825
Chr_02 7120000 0.1720252444 0.115376577 0.094077212 0.136675942
Chr_02 7125000 0.1716179112 0.1096731395 0.09137718 0.127969099
Chr_02 7130000 0.17378392 0.101826624 0.089917875 0.113735373
Chr_02 7135000 0.1561553092 0.106121675 0.091495536 0.120747814
Chr_02 7140000 0.1504402772 0.1105033335 0.096448782 0.124557885
Chr_02 7145000 0.1945022492 0.1134341865 0.095363091 0.131505282
Chr_02 7150000 0.203251032 0.11480104 0.095066924 0.134535156
Chr_02 7155000 0.169111334 0.1214235115 0.105117891 0.137729132
Chr_02 7160000 0.2110050396 0.156061885 0.138467982 0.173655788
Chr_02 7165000 0.2037633436 0.109730286 0.109580736 0.109879836
Chr_02 7170000 0.1785186272 0.1064909145 0.095264074 0.117717755
Chr_02 7175000 0.174972208 0.1068691935 0.088176497 0.12556189
Chr_02 7180000 0.1764337116 0.104630673 0.085500908 0.123760438
Chr_02 7185000 0.1474699276 0.1056876565 0.084849125 0.126526188
Chr_02 7190000 0.130721364 0.088684428 0.071368843 0.106000013
Chr_02 7195000 0.152350468 0.089408898 0.077822429 0.100995367
Chr_02 7200000 0.1726927548 0.1147197415 0.103424461 0.126015022
Chr_02 7205000 0.144747712 0.111541418 0.090822384 0.132260452
Chr_02 7210000 0.176606284 0.1122261805 0.100138245 0.124314116
Chr_02 7215000 0.1771405412 0.117074505 0.106056339 0.128092671
Chr_02 7220000 0.1875702084 0.1284202345 0.120780451 0.136060018
Chr_02 7225000 0.1460359272 0.0993062985 0.110364979 0.088247618
Chr_02 7230000 0.1601299444 0.102360558 0.114330189 0.090390927
Chr_02 7235000 0.2481660856 0.1443295355 0.148767942 0.139891129
Chr_02 7240000 0.3014319564 0.130990343 0.145753354 0.116227332
Chr_02 7245000 0.2534323052 0.118176599 0.123332563 0.113020635
Chr_02 7250000 0.244434114 0.114631872 0.110748973 0.118514771
Chr_02 7255000 0.3762602064 0.1235965375 0.126391256 0.120801819
Chr_02 7260000 0.3551985792 0.124113105 0.121581046 0.126645164
Chr_02 7265000 0.3348537596 0.1264727655 0.118829914 0.134115617
Chr_02 7270000 0.3498150088 0.122221831 0.112488389 0.131955273
Chr_02 7275000 0.3096801476 0.0989716955 0.084594985 0.113348406
Chr_02 7280000 0.2887811344 0.0943953145 0.07609374 0.112696889
Chr_02 7285000 0.3039595436 0.1040852105 0.083608102 0.124562319
Chr_02 7290000 0.2972458556 0.121767277 0.097780211 0.145754343
Chr_02 7295000 0.2196043088 0.1352275285 0.108663647 0.16179141
Chr_02 7300000 0.1725134148 0.108800357 0.09999888 0.117601834
Chr_02 7305000 0.169231916 0.102894121 0.102678538 0.103109704
Chr_02 7310000 0.1381423256 0.1080236815 0.124376838 0.091670525
Chr_02 7315000 0.2084218256 0.121722694 0.08800482 0.155440568
Chr_02 7320000 0.1628054924 0.104840668 0.082711532 0.126969804
Chr_02 7325000 0.131546514 0.08421784 0.076073725 0.092361955
Chr_02 7330000 0.1455195064 0.080288069 0.073444814 0.087131324
Chr_02 7335000 0.1608278156 0.114104531 0.103784297 0.124424765
Chr_02 7340000 0.160283496 0.123035143 0.109680773 0.136389513
Chr_02 7345000 0.1711128428 0.114819734 0.097976672 0.131662796
Chr_02 7350000 0.1695797272 0.118256701 0.103175913 0.133337489
Chr_02 7355000 0.1498143468 0.113479096 0.116804364 0.110153828
Chr_02 7360000 0.1671386676 0.1074011695 0.114672242 0.100130097
Chr_02 7365000 0.186902488 0.0974176335 0.093697637 0.10113763
Chr_02 7370000 0.1824877012 0.092267096 0.075911592 0.1086226
Chr_02 7375000 0.1704022224 0.1042425285 0.093407505 0.115077552
Chr_02 7380000 0.1484802436 0.099239771 0.084861201 0.113618341
Chr_02 7385000 0.188014898 0.101817456 0.07737581 0.126259102
Chr_02 7390000 0.2019659912 0.1103858725 0.088234989 0.132536756
Chr_02 7395000 0.22031246 0.1149656435 0.096742827 0.13318846
Chr_02 7400000 0.2145506336 0.0941527985 0.07569232 0.112613277
Chr_02 7405000 0.1714466456 0.091637966 0.076496354 0.106779578
Chr_02 7410000 0.2803883476 0.1193898775 0.104388574 0.134391181
Chr_02 7415000 0.2614836856 0.1295482755 0.111536488 0.147560063
Chr_02 7420000 0.21674429 0.120902815 0.109188711 0.132616919
Chr_02 7425000 0.1946506728 0.1060897605 0.102597198 0.109582323
Chr_02 7430000 0.1890825748 0.113199595 0.100992115 0.125407075
Chr_02 7435000 0.165347698 0.1075907615 0.096995792 0.118185731
Chr_02 7440000 0.1611019256 0.0931247115 0.080144391 0.106105032
Chr_02 7445000 0.1636564748 0.09617622 0.083038961 0.109313479
Chr_02 7450000 0.139566104 0.1008689405 0.099515118 0.102222763
Chr_02 7455000 0.1742259956 0.0941980635 0.098882448 0.089513679
Chr_02 7460000 0.207454568 0.106853986 0.105117979 0.108589993
Chr_02 7465000 0.127422958 0.0850681635 0.095822967 0.07431336
Chr_02 7470000 0.1307441812 0.0781899625 0.087826705 0.06855322
Chr_02 7475000 0.2182278052 0.100919708 0.102632139 0.099207277
Chr_02 7480000 0.2594824212 0.10051223 0.103356319 0.097668141
Chr_02 7485000 0.3126147036 0.0962541565 0.095877716 0.096630597
Chr_02 7490000 0.0945163792 0.069525774 0.073059789 0.065991759
Chr_02 7495000 0.0898975536 0.070068332 0.074078755 0.066057909
Chr_02 7500000 0.3384110484 0.1107664335 0.124891357 0.09664151
Chr_02 7505000 0.341476588 0.108686288 0.114239958 0.103132618
Chr_02 7510000 0.3374801512 0.114945813 0.109847795 0.120043831
Chr_02 7515000 0.2931210108 0.1019074995 0.120029351 0.083785648
Chr_02 7520000 0.2133232444 0.1012766625 0.095531828 0.107021497
Chr_02 7525000 0.3053530412 0.1063005005 0.094062048 0.118538953
Chr_02 7530000 0.2902725804 0.094995826 0.092842884 0.097148768
Chr_02 7535000 0.2003494444 0.105798217 0.112397618 0.099198816
Chr_02 7540000 0.1443491732 0.060654715 0.056689123 0.064620307
Chr_02 7545000 0.172935894 0.061943226 0.056185421 0.067701031
Chr_02 7550000 0.327685742 0.092205453 0.089259646 0.09515126
Chr_02 7555000 0.245807532 0.1104324055 0.085669911 0.1351949
Chr_02 7560000 0.1919882344 0.115468852 0.086929304 0.1440084
Chr_02 7565000 0.195837884 0.104487856 0.085561184 0.123414528
Chr_02 7570000 0.1967652664 0.0969676315 0.077132289 0.116802974
Chr_02 7575000 0.1647518916 0.101795012 0.085073632 0.118516392
Chr_02 7580000 0.162887368 0.109584103 0.097982558 0.121185648
Chr_02 7585000 0.1606505812 0.0978928375 0.087663689 0.108121986
Chr_02 7590000 0.161193448 0.104900821 0.086455883 0.123345759
Chr_02 7595000 0.1578020204 0.1181110365 0.088416852 0.147805221
Chr_02 7600000 0.1681504788 0.1011522585 0.086721718 0.115582799
Chr_02 7605000 0.1839768544 0.0986589145 0.086791156 0.110526673
Chr_02 7610000 0.1652578612 0.094592931 0.086648538 0.102537324
Chr_02 7615000 0.1394950004 0.093521424 0.098779849 0.088262999
Chr_02 7620000 0.1982028932 0.1191296305 0.102100631 0.13615863
Chr_02 7625000 0.1853989688 0.1183895105 0.109964175 0.126814846
Chr_02 7630000 0.136759234 0.109227447 0.097991643 0.120463251
Chr_02 7635000 0.1385170732 0.107404097 0.090768104 0.12404009
Chr_02 7640000 0.1714256168 0.113165972 0.090821774 0.13551017
Chr_02 7645000 0.1565212624 0.118078416 0.09855148 0.137605352
Chr_02 7650000 0.1631335928 0.108953612 0.093442106 0.124465118
Chr_02 7655000 0.1734089748 0.114792179 0.101156633 0.128427725
Chr_02 7660000 0.1830659624 0.1330169285 0.114349722 0.151684135
Chr_02 7665000 0.1964169424 0.1324139085 0.104262227 0.16056559
Chr_02 7670000 0.1954517388 0.11610108 0.102465948 0.129736212
Chr_02 7675000 0.1903703164 0.1160044705 0.103670381 0.12833856
Chr_02 7680000 0.160596186 0.1309455655 0.104745383 0.157145748
Chr_02 7685000 0.1840720228 0.1229972755 0.148486456 0.097508095
Chr_02 7690000 0.1209803576 0.089910565 0.096076555 0.083744575
Chr_02 7695000 0.0999073232 0.0802613105 0.076651643 0.083870978
Chr_02 7700000 0.120616864 0.095198107 0.083707373 0.106688841
Chr_02 7705000 0.148981564 0.115687397 0.099272745 0.132102049
Chr_02 7710000 0.140862332 0.124491909 0.120064779 0.128919039
Chr_02 7715000 0.1201431484 0.104322972 0.112802713 0.095843231
Chr_02 7720000 0.1195051088 0.0989321355 0.106532748 0.091331523
Chr_02 7725000 0.1440483464 0.1100296955 0.09604078 0.124018611
Chr_02 7730000 0.1529596288 0.1159987615 0.09443784 0.137559683
Chr_02 7735000 0.1563161872 0.1224063495 0.104860207 0.139952492
Chr_02 7740000 0.1445168724 0.095194414 0.085634016 0.104754812
Chr_02 7745000 0.1399985708 0.092145311 0.081878638 0.102411984
Chr_02 7750000 0.1539723224 0.1038401555 0.09801377 0.109666541
Chr_02 7755000 0.19537279 0.130369719 0.118726571 0.142012867
Chr_02 7760000 0.2424600488 0.163730225 0.13620116 0.19125929
Chr_02 7765000 0.108646172 0.0908933445 0.082510272 0.099276417
Chr_02 7770000 0.1288675424 0.093283737 0.086176169 0.100391305
Chr_02 7775000 0.1462367604 0.1016757255 0.088834934 0.114516517
Chr_02 7780000 0.1510765536 0.1084886005 0.08911943 0.127857771
Chr_02 7785000 0.157261236 0.1092033925 0.091491597 0.126915188
Chr_02 7790000 0.15414452 0.101112993 0.087890835 0.114335151
Chr_02 7795000 0.1414670048 0.108129579 0.08111056 0.135148598
Chr_02 7800000 0.1357075944 0.1164040565 0.085227843 0.14758027
Chr_02 7805000 0.128360338 0.1008441685 0.077281834 0.124406503
Chr_02 7810000 0.1420193236 0.109165846 0.084661672 0.13367002
Chr_02 7815000 0.15321401 0.13581941 0.133579638 0.138059182
Chr_02 7820000 0.1621324616 0.1436886785 0.133137684 0.154239673
Chr_02 7825000 0.1466849224 0.128474737 0.115309259 0.141640215
Chr_02 7830000 0.131929602 0.113493135 0.099529583 0.127456687
Chr_02 7835000 0.1102655716 0.097081002 0.083109195 0.111052809
Chr_02 7840000 0.110133198 0.099125026 0.082546273 0.115703779
Chr_02 7845000 0.100462748 0.088594095 0.091257905 0.085930285
Chr_02 7850000 0.0986112832 0.0849002715 0.093630446 0.076170097
Chr_02 7855000 0.1071957932 0.0900797345 0.098742462 0.081417007
Chr_02 7860000 0.1118500204 0.0945063365 0.097944986 0.091067687
Chr_02 7865000 0.119189972 0.1026754575 0.093049762 0.112301153
Chr_02 7870000 0.1174225552 0.095823215 0.08714582 0.10450061
Chr_02 7875000 0.1044023212 0.0845752505 0.080046237 0.089104264
Chr_02 7880000 0.1061857832 0.0902939915 0.085521894 0.095066089
Chr_02 7885000 0.1159640344 0.097141752 0.088651487 0.105632017
Chr_02 7890000 0.1094250604 0.0921704835 0.080752758 0.103588209
Chr_02 7895000 0.105923156 0.089309239 0.078007237 0.100611241
Chr_02 7900000 0.1073147248 0.0875900425 0.075342898 0.099837187
Chr_02 7905000 0.1199011476 0.097844291 0.085346455 0.110342127
Chr_02 7910000 0.123577896 0.0979551175 0.087300261 0.108609974
Chr_02 7920000 0.1291507552 0.115582823 0.102621928 0.128543718
Chr_02 7925000 0.1252247408 0.101841583 0.098590401 0.105092765
Chr_02 7930000 0.1208032964 0.088911859 0.084847718 0.092976
Chr_02 7935000 0.124256848 0.092368353 0.081467972 0.103268734
Chr_02 7940000 0.1243915844 0.100948058 0.090493851 0.111402265
Chr_02 7945000 0.1207958104 0.105786959 0.094231637 0.117342281
Chr_02 7950000 0.1215447004 0.111318458 0.099582339 0.123054577
Chr_02 7955000 0.1266265928 0.1066679755 0.108040102 0.105295849
Chr_02 7960000 0.1561161728 0.1163823935 0.112790432 0.119974355
Chr_02 7965000 0.17387432 0.129874639 0.112277048 0.14747223
Chr_02 7970000 0.129815868 0.091165824 0.090108419 0.092223229
Chr_02 7975000 0.1506516936 0.101936166 0.101715331 0.102157001
Chr_02 7980000 0.1662699752 0.1073243625 0.107897998 0.106750727
Chr_02 7985000 0.1694191804 0.107212725 0.109389149 0.105036301
Chr_02 7990000 0.2132887492 0.143711455 0.160590376 0.126832534
Chr_02 7995000 0 0 0 0
Chr_02 8060000 0.1937812596 0.1341505445 0.104363833 0.163937256
Chr_02 8065000 0.1937812596 0.1341505445 0.104363833 0.163937256
Chr_02 8070000 0 0 0 0
Chr_02 8075000 0 0 0 0
Chr_02 8080000 0 0 0 0
Chr_02 8085000 0 0 0 0
Chr_02 8090000 0.263792136 0.106819697 0.089072443 0.124566951
Chr_02 8095000 0.2961005528 0.1173559845 0.102583085 0.132128884
Chr_02 8100000 0.2940100688 0.115252817 0.107498856 0.123006778
Chr_02 8105000 0.28545663 0.1289068465 0.127507285 0.130306408
Chr_02 8110000 0.2877487204 0.164937303 0.170810806 0.1590638
Chr_02 8115000 0 0 0 0
Chr_02 8120000 0.1432388728 0.116474703 0.099279413 0.133669993
Chr_02 8125000 0.1458613512 0.1107509495 0.09383648 0.127665419
Chr_02 8130000 0.1485962928 0.1073658535 0.092707177 0.12202453
Chr_02 8135000 0.1354745376 0.104111253 0.090362117 0.117860389
Chr_02 8140000 0.1322296408 0.106659319 0.094341212 0.118977426
Chr_02 8145000 0.1499058932 0.1168365245 0.096742483 0.136930566
Chr_02 8150000 0.141945084 0.105262229 0.082466583 0.128057875
Chr_02 8155000 0.113008934 0.090772965 0.073899938 0.107645992
Chr_02 8160000 0.148954356 0.1230523585 0.112323419 0.133781298
Chr_02 8165000 0.1623818608 0.1325877815 0.132801815 0.132373748
Chr_02 8170000 0.1854026872 0.151975211 0.15024117 0.153709252
Chr_02 8175000 0.1624706172 0.130892343 0.13062774 0.131156946
Chr_02 8180000 0.1594549464 0.13289509 0.13522629 0.13056389
Chr_02 8185000 0.1338820292 0.1114914805 0.100229289 0.122753672
Chr_02 8190000 0.1215464228 0.103942085 0.087199258 0.120684912
Chr_02 8195000 0.1519328512 0.1137043135 0.102160373 0.125248254
Chr_02 8200000 0.1428891552 0.099840847 0.094279378 0.105402316
Chr_02 8205000 0.1239779972 0.0943732215 0.0891875 0.099558943
Chr_02 8210000 0.131839652 0.103834573 0.094648557 0.113020589
Chr_02 8215000 0.1086326576 0.0861226635 0.078068955 0.094176372
Chr_02 8220000 0.11016467 0.078731138 0.075419758 0.082042518
Chr_02 8225000 0.1432376128 0.09451767 0.092921963 0.096113377
Chr_02 8230000 0.1382518144 0.096485155 0.094274607 0.098695703
Chr_02 8235000 0.125452384 0.091568927 0.089742403 0.093395451
Chr_02 8240000 0.1263290596 0.096301882 0.095076485 0.097527279
Chr_02 8245000 0.1864848732 0.121590207 0.11458682 0.128593594
Chr_02 8250000 0.162647212 0.1060089765 0.097781534 0.114236419
Chr_02 8255000 0.1156939536 0.100041553 0.085415131 0.114667975
Chr_02 8260000 0.1455357436 0.130102969 0.11038601 0.149819928
